Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-29T21:00Z,107,101,low
2023-07-29T21:30Z,100,103,low
2023-07-29T22:00Z,95,101,low
2023-07-29T22:30Z,90,95,low
2023-07-29T23:00Z,92,89,low
2023-07-29T23:30Z,96,78,low
2023-07-30T00:00Z,105,83,low
2023-07-30T00:30Z,103,92,low
2023-07-30T01:00Z,100,92,low
2023-07-30T01:30Z,102,90,low
2023-07-30T02:00Z,102,93,low
2023-07-30T02:30Z,101,94,low
2023-07-30T03:00Z,98,94,low
2023-07-30T03:30Z,97,91,low
2023-07-30T04:00Z,96,86,low
2023-07-30T04:30Z,91,85,low
2023-07-30T05:00Z,91,86,low
2023-07-30T05:30Z,90,78,low
2023-07-30T06:00Z,89,76,low
2023-07-30T06:30Z,87,79,low
2023-07-30T07:00Z,88,78,low
2023-07-30T07:30Z,85,75,low
2023-07-30T08:00Z,83,77,low
2023-07-30T08:30Z,79,78,low
2023-07-30T09:00Z,82,76,low
2023-07-30T09:30Z,83,72,low
2023-07-30T10:00Z,86,74,low
2023-07-30T10:30Z,92,74,low
2023-07-30T11:00Z,95,74,low
2023-07-30T11:30Z,98,81,low
2023-07-30T12:00Z,87,87,low
2023-07-30T12:30Z,88,87,low
2023-07-30T13:00Z,84,79,low
2023-07-30T13:30Z,83,131,low
2023-07-30T14:00Z,87,78,low
2023-07-30T14:30Z,93,78,low
2023-07-30T15:00Z,95,81,low
2023-07-30T15:30Z,101,85,low
2023-07-30T16:00Z,94,91,low
2023-07-30T16:30Z,101,106,low
2023-07-30T17:00Z,105,102,low
2023-07-30T17:30Z,111,108,low
2023-07-30T18:00Z,109,123,low
2023-07-30T18:30Z,109,116,low
2023-07-30T19:00Z,117,111,low
2023-07-30T19:30Z,122,106,moderate
2023-07-30T20:00Z,130,107,moderate
2023-07-30T20:30Z,124,115,moderate
2023-07-30T21:00Z,114,121,low
2023-07-30T21:30Z,105,106,low
2023-07-30T22:00Z,93,108,low
2023-07-30T22:30Z,90,96,low
2023-07-30T23:00Z,102,88,low
2023-07-30T23:30Z,103,86,low
2023-07-31T00:00Z,104,95,low
